Id:ID¿Type¿SubType¿IdentifierName¿Raw¿InternalStructure¿Location¿Code¿Label:LABEL
0¿Program¿¿¿¿¿{"start":{"line":1,"column":0},"end":{"line":5,"column":19}}¿¿Program
1¿VariableDeclarator¿¿f¿¿¿{"start":{"line":1,"column":6},"end":{"line":4,"column":1}}¿¿VariableDeclarator
2¿FunctionExpression¿¿¿¿¿{"start":{"line":1,"column":10},"end":{"line":4,"column":1}}¿¿FunctionExpression
3¿Identifier¿¿x¿¿¿{"start":{"line":1,"column":20},"end":{"line":1,"column":21}}¿¿Identifier
4¿VariableDeclarator¿¿v1¿¿¿{"start":{"line":2,"column":10},"end":{"line":2,"column":22}}¿¿VariableDeclarator
5¿CallExpression¿¿¿¿¿{"start":{"line":2,"column":15},"end":{"line":2,"column":22}}¿¿CallExpression
6¿Identifier¿¿eval¿¿¿{"start":{"line":2,"column":15},"end":{"line":2,"column":19}}¿¿Identifier
7¿Identifier¿¿x¿¿¿{"start":{"line":2,"column":20},"end":{"line":2,"column":21}}¿¿Identifier
8¿ReturnStatement¿¿¿¿¿{"start":{"line":3,"column":4},"end":{"line":3,"column":14}}¿¿ReturnStatement
9¿Identifier¿¿v1¿¿¿{"start":{"line":3,"column":11},"end":{"line":3,"column":13}}¿¿Identifier
10¿BlockStatement¿¿¿¿¿{"start":{"line":1,"column":23},"end":{"line":4,"column":1}}¿¿BlockStatement
11¿ExpressionStatement¿¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":5,"column":19}}¿¿ExpressionStatement
12¿AssignmentExpression¿=¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":5,"column":18}}¿¿AssignmentExpression
13¿MemberExpression¿¿¿¿¿{"start":{"line":5,"column":0},"end":{"line":5,"column":14}}¿¿MemberExpression
14¿Identifier¿¿module¿¿¿{"start":{"line":5,"column":0},"end":{"line":5,"column":6}}¿¿Identifier
15¿Identifier¿¿exports¿¿¿{"start":{"line":5,"column":7},"end":{"line":5,"column":14}}¿¿Identifier
16¿Identifier¿¿f¿¿¿{"start":{"line":5,"column":17},"end":{"line":5,"column":18}}¿¿Identifier
17¿CFG_F_START¿¿__main__¿¿¿¿¿CFG_F_START
18¿CFG_F_END¿¿__main__¿¿¿¿¿CFG_F_END
19¿CFG_F_START¿¿2_anon¿¿¿¿¿CFG_F_START
20¿CFG_F_END¿¿2_anon¿¿¿¿¿CFG_F_END
21¿TAINT_SOURCE¿¿¿¿¿¿¿TAINT_SOURCE
22¿PDG_OBJECT¿¿19.this-o1¿¿¿¿¿PDG_OBJECT
23¿PDG_OBJECT¿¿19.x-o2¿¿¿¿¿PDG_OBJECT
24¿PDG_OBJECT¿¿19.v1-o3¿¿¿¿¿PDG_OBJECT
25¿TAINT_SINK¿¿eval¿¿¿¿¿TAINT_SINK
